B435,eB435,V606,eV606,I814,eI814,Y105,eY105,J125,eJ125,JH140,eJH140,H160,eH160,bright_mag,bright_magerr,stel,fwhm,area,zmax,label
99.0,99.0,31.0851,2.2218,99.0,29.4951,99.0,28.6654,27.7052,0.6442,31.5253,3.3561,28.3514,0.5737,26.0882,28.3793,0.35,0.0,1.0,4.51,not_spike
99.0,99.0,31.1267,2.3005,99.0,29.3161,99.0,28.7197,99.0,28.0639,28.2221,0.7214,27.639,0.3221,26.235,28.4393,0.36,0.0,1.0,9.599,not_spike
99.0,99.0,28.6851,0.5279,99.0,29.6561,28.4888,0.751,27.9337,0.7611,29.9307,1.9943,29.4153,1.2072,26.4833,28.5435,0.35,0.332,4.0,4.51,not_spike
99.0,99.0,30.3124,1.6019,99.0,29.5187,29.2615,1.0209,27.4878,0.488,27.6078,0.4537,27.4151,0.2662,26.7766,28.506,0.06,0.462,3.0,8.031,not_spike
99.0,99.0,29.2328,0.641,-99.0,0.0,99.0,29.2486,28.1463,0.5768,27.9367,0.4143,28.3722,0.3953,28.1805,28.9942,0.36,0.0,1.0,4.89,not_spike
99.0,99.0,28.6043,0.4508,99.0,29.857,99.0,29.0985,99.0,28.4998,30.6504,2.1298,28.5676,0.4992,26.617,28.673,0.48,0.322,3.0,4.92,not_spike
99.0,99.0,29.3108,0.9703,29.993,1.0627,99.0,28.6796,27.7964,0.6421,28.335,0.8,28.1025,0.4703,23.9831,27.8872,0.99,0.355,3.0,4.51,not_spike
99.0,99.0,29.7398,1.0146,99.0,29.7798,28.51,0.5249,28.4993,0.8167,27.9077,0.4674,28.4402,0.4669,27.1859,28.6409,0.35,0.0,0.0,6.473,not_spike
99.0,99.0,99.0,28.8396,99.0,29.3676,28.4589,0.6717,29.4294,1.6713,99.0,28.2325,28.1152,0.4823,24.4324,28.0076,0.71,0.117,9.0,4.51,not_spike
99.0,99.0,29.6572,1.1142,99.0,29.5142,27.729,0.347,27.87,0.6397,28.0206,0.587,27.9379,0.3902,27.2188,28.5225,0.36,0.596,1.0,6.96,not_spike
99.0,99.0,29.5146,0.7729,99.0,30.0018,99.0,29.3014,29.2706,1.2151,28.7597,0.7053,28.7299,0.5296,27.4951,29.0342,0.35,0.0,0.0,4.51,not_spike
99.0,99.0,27.0964,0.3039,24.5797,0.0222,23.7764,0.0265,23.3954,0.0325,23.4726,0.0286,23.4074,0.0182,23.4259,27.8361,0.97,0.214,32.0,5.628,not_spike
99.0,99.0,27.9617,0.7101,24.5435,0.0259,23.2253,0.0185,22.9445,0.0254,22.9235,0.0209,22.842,0.0134,22.8556,27.6081,0.98,0.192,54.0,5.987,not_spike
99.0,99.0,99.0,29.021,99.0,29.5906,28.4396,0.5789,27.4761,0.4476,99.0,28.4074,28.2733,0.4723,25.5517,28.3011,0.63,0.091,6.0,6.299,not_spike
99.0,99.0,28.1654,0.3862,99.0,29.6304,99.0,28.9279,29.0067,1.1763,27.7614,0.4517,28.6397,0.5875,25.0116,28.2313,0.87,0.095,4.0,4.93,not_spike
99.0,99.0,99.0,29.0023,99.0,29.4495,28.2326,0.4987,28.0454,0.6842,99.0,28.4037,28.8301,0.7032,24.4621,28.1243,0.66,0.085,5.0,4.51,not_spike
99.0,99.0,99.0,29.4157,31.8315,2.1597,30.3421,1.4445,99.0,28.5799,28.4954,0.6185,29.1979,0.7021,25.8425,28.4179,0.66,0.129,4.0,4.51,not_spike
99.0,99.0,28.5761,0.637,99.0,29.356,99.0,28.6171,99.0,27.9973,29.4617,1.5577,28.6728,0.7365,23.0411,27.7723,0.67,0.055,8.0,4.51,not_spike
99.0,99.0,27.5891,0.5209,24.0448,0.0161,22.7835,0.0168,22.4968,0.0219,22.4709,0.0187,22.4142,0.0124,22.4267,27.2603,0.97,0.173,52.0,5.944,not_spike
99.0,99.0,99.0,29.1096,29.6588,0.7769,28.7265,0.6916,99.0,28.2547,99.0,28.4529,28.7098,0.6334,24.2165,27.8026,0.81,0.058,4.0,4.51,not_spike
99.0,99.0,28.4255,0.6384,99.0,29.1554,30.0455,1.8734,99.0,27.7949,27.8984,0.7329,31.2151,2.7794,22.7933,27.4133,0.67,0.085,10.0,10.25,not_spike
99.0,99.0,29.1272,0.8641,26.908,0.0992,25.7853,0.088,25.4925,0.1178,25.5568,0.103,25.6481,0.0718,25.6246,27.8447,0.63,0.308,8.0,5.87,not_spike
99.0,99.0,99.0,28.9586,30.0736,1.1053,28.6905,0.7099,27.1291,0.3642,28.5126,0.826,28.9167,0.7828,23.6572,27.8148,0.65,0.055,4.0,5.834,not_spike
99.0,99.0,29.5601,0.9765,99.0,29.6772,28.5704,0.6017,99.0,28.2436,99.0,28.487,28.7259,0.6388,27.5022,28.2946,0.03,0.422,1.0,4.51,not_spike
99.0,99.0,27.6406,0.3084,99.0,29.3672,99.0,28.6457,30.9418,3.0339,27.6659,0.5162,27.917,0.4317,26.6734,28.1542,0.04,0.419,3.0,4.89,not_spike
99.0,99.0,28.7735,0.7189,29.4124,0.7829,99.0,28.643,99.0,27.9917,99.0,28.2062,27.7233,0.3743,23.2225,27.6146,0.99,0.077,8.0,4.51,not_spike
99.0,99.0,28.869,0.5497,99.0,29.8232,28.841,0.6432,99.0,28.4882,30.5475,2.0802,28.317,0.402,26.4672,28.5485,0.39,0.334,4.0,4.51,not_spike
99.0,99.0,99.0,28.4216,28.7465,0.6463,25.6309,0.097,25.0327,0.1008,24.7812,0.0683,24.5452,0.0369,24.5834,28.1995,0.58,0.413,16.0,7.548,not_spike
99.0,99.0,99.0,29.1476,99.0,29.673,99.0,28.9881,28.0322,0.6033,99.0,28.5718,28.9507,0.6867,25.7761,28.4455,0.66,0.093,3.0,4.51,not_spike
99.0,99.0,28.6589,0.5782,99.0,29.5624,99.0,28.9004,28.931,1.1501,99.0,28.4676,28.3135,0.4742,24.9447,28.2586,0.71,0.099,6.0,4.55,not_spike
99.0,99.0,28.604,0.4188,99.0,29.9444,99.0,29.2469,31.1205,2.6475,99.0,28.8339,29.136,0.6751,26.8588,28.7341,0.48,0.302,2.0,5.07,not_spike
99.0,99.0,28.9092,0.628,99.0,29.7239,28.6646,0.6415,29.4277,1.459,99.0,28.5252,30.7702,1.9325,26.7152,28.6823,0.57,0.387,2.0,6.97,not_spike
99.0,99.0,28.0048,0.4842,99.0,29.1439,99.0,28.4412,27.9169,0.8231,30.2901,2.408,27.8385,0.4709,23.4209,27.4909,0.93,0.0,10.0,4.99,not_spike
99.0,99.0,28.6903,0.6232,99.0,29.4822,29.1678,0.9546,29.9409,1.9773,-99.0,0.0,28.1714,0.4577,26.1551,28.4538,0.44,0.317,4.0,4.92,not_spike
99.0,99.0,31.3069,2.3622,99.0,29.5562,29.337,1.0204,27.5548,0.5374,-99.0,0.0,28.3463,0.5724,24.957,28.3543,0.71,0.065,5.0,6.238,not_spike
99.0,99.0,26.3538,0.2042,24.1227,0.0205,22.8482,0.0141,22.671,0.0212,22.6369,0.0174,22.5488,0.0109,22.5597,27.5429,0.98,0.213,62.0,5.946,not_spike
99.0,99.0,28.0633,0.4738,26.8683,0.1194,25.4696,0.0852,25.0448,0.1006,25.3034,0.1077,25.1205,0.0581,25.1556,27.577,0.41,0.357,5.0,6.032,not_spike
99.0,99.0,16.9035,0.0004,26.8062,0.4012,23.7059,0.0547,23.5129,0.0807,23.2348,0.0528,22.7851,0.023,16.9039,25.4628,1.0,0.888,114.0,7.272,not_spike
99.0,99.0,26.1835,0.1835,24.0624,0.0181,23.1647,0.0183,22.9461,0.0256,22.9283,0.0216,22.8426,0.0133,22.856,27.6149,0.96,0.175,56.0,5.608,not_spike
99.0,99.0,26.7914,0.249,24.7717,0.0275,23.7858,0.0264,23.5279,0.0357,23.5299,0.0309,23.5422,0.02,23.5617,27.3788,0.96,0.233,35.0,5.72,not_spike
99.0,99.0,99.0,29.1533,29.8868,0.864,28.3498,0.4989,99.0,28.2826,28.2365,0.6335,29.8575,1.256,24.5753,28.0024,0.79,0.06,3.0,6.13,not_spike
99.0,99.0,28.6634,0.6508,99.0,29.3409,28.24,0.5604,28.4762,0.984,99.0,28.2639,29.8344,1.4045,25.88,28.346,0.41,0.142,4.0,6.96,not_spike
99.0,99.0,27.4765,0.4059,29.1898,0.9411,28.4403,0.9386,26.295,0.3289,25.4651,0.1402,24.6474,0.047,24.6965,28.0334,0.36,0.0,0.0,10.105,not_spike
99.0,99.0,29.029,0.7758,99.0,29.5303,27.6744,0.3447,27.4542,0.4679,27.6164,0.4441,27.7617,0.3354,24.3982,27.8613,0.79,0.07,5.0,6.572,not_spike
99.0,99.0,28.3679,0.49,99.0,29.5221,29.3429,1.0651,28.4297,0.9062,99.0,28.3751,28.7413,0.6852,24.3667,27.8847,0.91,0.337,5.0,4.91,not_spike
99.0,99.0,99.0,29.1434,99.0,29.6251,29.8798,1.3567,27.9954,0.6234,29.3478,1.2732,28.9066,0.7072,24.3424,27.9478,0.96,0.046,4.0,4.51,not_spike
99.0,99.0,99.0,29.1055,99.0,29.5987,28.303,0.5204,99.0,28.2126,99.0,28.4644,28.8887,0.7205,24.2578,27.866,0.93,-0.059,3.0,4.51,not_spike
99.0,99.0,31.2299,2.3684,28.7308,0.4179,28.1782,0.5434,28.1594,0.8112,28.3711,0.8116,27.9704,0.4286,24.3131,27.8556,0.65,0.05,7.0,4.51,not_spike
99.0,99.0,-99.0,0.0,99.0,29.3233,27.4897,0.5766,25.8422,0.3056,25.4441,0.188,25.2303,0.0979,25.3379,27.7937,0.8,0.611,29.0,8.486,not_spike
99.0,99.0,99.0,28.9878,31.8633,2.4671,29.3532,1.1176,30.7385,2.7743,28.172,0.7043,28.1654,0.4857,23.7407,27.7352,0.98,0.013,6.0,6.152,not_spike
99.0,99.0,99.0,28.8375,28.8049,0.5118,27.7771,0.4236,29.5095,1.78,-99.0,0.0,27.5357,0.32,23.1025,27.3987,0.7,0.118,7.0,5.606,not_spike
99.0,99.0,-99.0,0.0,29.7748,0.6976,28.1736,0.3761,99.0,28.5516,28.8854,0.814,28.0536,0.315,26.0145,28.0707,0.9,0.0,4.0,5.945,not_spike
99.0,99.0,-99.0,0.0,99.0,29.5622,99.0,28.8563,27.9734,0.6405,99.0,28.4203,28.4309,0.5247,24.056,27.5996,0.66,0.077,6.0,4.51,not_spike
99.0,99.0,-99.0,0.0,27.5146,0.215,26.5694,0.3022,26.8222,0.618,26.7226,0.4933,26.7775,0.3317,26.9897,27.8033,0.0,0.706,37.0,5.513,not_spike
99.0,99.0,-99.0,0.0,99.0,29.5066,30.0905,1.6051,28.099,0.7525,28.3306,0.7615,28.4036,0.5694,24.1233,27.5837,0.91,0.36,6.0,6.02,not_spike
99.0,99.0,-99.0,0.0,99.0,29.4572,28.1856,0.5149,99.0,28.1215,27.8968,0.5701,27.9537,0.4022,23.7771,27.4823,0.94,0.053,8.0,6.344,not_spike
99.0,99.0,-99.0,0.0,99.0,29.3793,28.7097,0.7904,27.8039,0.6598,30.4921,2.3912,28.2359,0.5394,23.0967,27.2876,0.99,0.057,5.0,4.51,not_spike
99.0,99.0,28.6907,0.7533,99.0,29.2105,27.5349,0.5322,27.6976,0.9041,26.8158,0.4192,27.9281,0.645,22.7805,27.3026,0.77,0.182,13.0,6.517,not_spike
99.0,99.0,-99.0,0.0,29.6713,0.9805,27.1441,0.2744,27.1467,0.4441,26.8547,0.3016,26.6155,0.1624,23.5016,27.2156,0.98,0.077,11.0,6.672,not_spike
99.0,99.0,28.4669,0.5634,99.0,29.4155,29.0332,1.1955,99.0,27.6321,99.0,27.8622,28.2628,0.7024,23.4064,27.6051,0.82,0.086,6.0,4.9,not_spike
99.0,99.0,27.226,0.3647,24.7535,0.0276,23.5608,0.0339,23.2908,0.0475,23.34,0.0391,23.2704,0.0261,19.8426,26.1648,0.99,0.184,46.0,5.893,not_spike
99.0,99.0,-99.0,0.0,29.8983,1.037,27.8854,0.4384,28.6594,1.1337,28.5779,0.9264,28.6343,0.7083,28.6325,28.6435,0.68,0.038,6.0,5.802,not_spike
99.0,99.0,27.9462,0.4901,99.0,29.0554,27.1074,0.4361,99.0,27.2591,27.8101,0.9387,26.84,0.3253,22.0548,27.0844,0.92,0.382,17.0,6.539,not_spike
99.0,99.0,28.7239,0.6791,99.0,29.3999,27.4903,0.4491,27.334,0.6688,27.653,0.6754,27.6614,0.514,22.8721,27.4211,0.99,0.012,7.0,6.96,not_spike
99.0,99.0,-99.0,0.0,99.0,29.9299,29.0886,0.9287,28.1819,0.7376,29.5857,1.4855,28.7447,0.678,27.3606,28.996,0.44,0.219,3.0,4.51,not_spike
99.0,99.0,-99.0,0.0,99.0,29.3542,27.9334,0.6547,28.1063,1.0645,27.2835,0.5369,27.7799,0.5265,23.2576,27.3141,0.71,0.054,8.0,6.482,not_spike
99.0,99.0,-99.0,0.0,30.4731,1.7494,27.037,0.4487,26.2534,0.3883,27.1268,0.6346,27.1847,0.4538,21.9224,26.6756,0.96,0.6,18.0,6.582,not_spike
99.0,99.0,99.0,28.9924,99.0,29.5117,99.0,28.3429,27.4685,0.6638,27.5889,0.6157,28.5841,0.8452,23.8933,27.7906,0.99,-0.033,5.0,4.89,not_spike
99.0,99.0,-99.0,0.0,29.2669,0.7793,26.9188,0.3363,99.0,27.4517,26.9302,0.4521,27.0825,0.3558,27.4086,28.0187,1.0,0.061,20.0,6.305,not_spike
99.0,99.0,-99.0,0.0,33.5659,4.0039,27.8312,0.4997,27.4445,0.575,29.3804,1.64,29.4965,1.3069,24.3143,27.6474,0.65,0.055,6.0,6.345,not_spike
99.0,29.0334,29.7821,0.7658,28.9666,0.5607,27.0552,0.2748,26.9811,0.4382,27.9649,0.7628,26.4808,0.1699,26.6823,28.4087,0.96,0.129,5.0,6.247,not_spike
99.0,26.5351,24.5299,0.0856,22.0474,0.0128,20.0434,0.0041,19.9069,0.0056,19.9011,0.0048,19.8937,0.0031,19.8969,26.2489,0.98,0.215,909.0,6.259,not_spike
28.7018,0.7265,99.0,29.5145,28.6005,0.4947,27.6061,0.2721,28.3707,0.737,27.1921,0.2598,28.055,0.3551,27.5343,28.6124,0.07,0.415,9.0,5.628,not_spike
99.0,28.6472,30.0962,1.1836,29.4361,0.9792,27.4633,0.2789,26.8496,0.2741,27.1524,0.2857,27.1358,0.1996,27.2171,28.2044,0.79,0.214,13.0,6.226,not_spike
28.8317,0.7155,32.1973,2.6503,29.1909,0.7502,26.8821,0.2684,26.8827,0.4696,28.5101,1.1506,26.7828,0.2285,27.0726,28.3587,0.71,0.184,8.0,6.55,not_spike
29.2245,0.8805,99.0,29.7145,28.971,0.5822,26.7097,0.2273,26.6821,0.4132,27.337,0.5401,26.3667,0.1656,26.5622,28.3244,0.78,0.169,6.0,6.61,not_spike
28.7754,0.7106,99.0,29.5668,99.0,29.2372,26.2411,0.1376,26.425,0.2319,26.5562,0.2276,26.5275,0.1483,26.3987,28.4145,0.79,0.145,8.0,6.96,not_spike
99.0,28.9162,99.0,29.6383,29.1499,0.6467,28.0981,0.3482,28.4393,0.7188,27.6056,0.3172,28.3066,0.3889,28.0555,28.7792,0.09,0.352,4.0,5.671,not_spike
27.676,0.6699,29.0783,1.0213,25.2194,0.065,24.1023,0.0338,23.8455,0.0437,23.8806,0.0374,23.8724,0.0259,23.8911,27.3105,0.97,0.186,79.0,5.834,not_spike
99.0,27.8833,28.214,0.5704,25.5116,0.09,24.7327,0.0546,24.5849,0.0801,24.6387,0.0687,24.5129,0.0415,24.556,28.0373,0.97,0.2,69.0,5.489,not_spike
99.0,28.5925,28.9552,0.5589,29.6022,1.057,27.3431,0.234,28.0342,0.6209,28.2367,0.5998,27.0496,0.1725,27.2547,28.9598,0.01,0.467,13.0,6.161,not_spike
99.0,27.8175,99.0,28.7265,28.4377,0.8305,26.0558,0.1402,26.2338,0.2604,25.8502,0.1581,25.6759,0.092,25.7765,28.3089,0.0,0.558,49.0,6.496,not_spike
99.0,27.4176,27.8287,0.5937,28.57,1.0602,25.4448,0.1186,24.6302,0.0982,24.5771,0.0769,24.4882,0.0485,24.539,27.8394,0.0,0.726,116.0,7.621,not_spike
99.0,28.7286,29.9854,1.0086,99.0,29.061,28.411,0.7374,-99.0,0.0,28.5234,0.9436,25.9434,0.1215,26.0801,28.2604,0.67,0.136,8.0,11.938,not_spike
27.2866,0.3955,31.5908,2.7924,27.2448,0.306,25.8778,0.1089,25.8705,0.1798,25.9566,0.1578,25.814,0.0939,25.9168,28.4237,0.95,0.279,32.0,5.99,not_spike
99.0,27.9395,28.7289,0.7562,25.6193,0.0935,24.685,0.0469,24.4289,0.0624,24.6005,0.0585,24.5626,0.0393,24.4951,27.4988,0.98,0.192,64.0,5.71,not_spike
28.3245,0.6642,30.6566,1.6925,27.8356,0.3577,26.7505,0.2499,26.6853,0.3884,26.6334,0.2972,27.279,0.3533,27.0441,27.8879,0.57,0.489,6.0,6.1,not_spike
99.0,27.7655,27.2912,0.2974,24.9834,0.0564,24.17,0.0335,23.8852,0.0432,23.8707,0.0347,23.8615,0.0239,23.8859,27.9951,0.98,0.185,83.0,5.594,not_spike
99.0,27.8069,27.2704,0.299,24.8675,0.0501,23.8371,0.0276,23.6377,0.0381,23.6458,0.0315,23.6937,0.0224,23.6771,27.2569,0.98,0.187,88.0,5.709,not_spike
27.6869,0.8769,25.6437,0.1048,23.6021,0.023,22.5427,0.0131,22.3872,0.0186,22.2832,0.0143,22.2447,0.0097,22.2545,27.3647,0.98,0.209,174.0,5.574,not_spike
28.2181,0.4648,99.0,29.595,28.1764,0.3311,28.0127,0.3383,27.18,0.2817,27.5396,0.3065,28.0501,0.3243,27.5614,28.5008,0.58,0.373,6.0,5.34,not_spike
30.5518,2.2737,99.0,29.1393,27.6683,0.3218,26.945,0.2116,26.7659,0.2952,26.6916,0.2288,26.646,0.1523,26.8232,28.7017,0.0,0.507,23.0,5.535,not_spike
99.0,28.2853,29.992,1.3088,99.0,28.7196,28.0158,0.6055,27.1917,0.5414,26.6797,0.2888,26.0714,0.1332,26.2232,28.282,0.0,0.563,11.0,9.726,not_spike
27.0722,0.3339,99.0,28.8526,26.3886,0.1444,25.5118,0.0871,25.4055,0.1322,25.3906,0.1079,25.2574,0.0646,25.3261,28.2883,0.97,0.205,45.0,5.62,not_spike
99.0,28.4822,99.0,29.195,29.643,1.2211,27.1695,0.2335,27.2994,0.4227,26.7738,0.2257,26.8167,0.1633,27.009,28.7907,0.01,0.553,16.0,6.57,not_spike
31.3455,2.2954,29.8595,0.7688,28.9612,0.4927,27.6671,0.2563,27.9196,0.451,28.1956,0.4565,28.2851,0.408,28.0031,29.1041,0.6,0.086,4.0,5.587,not_spike
29.5191,1.028,99.0,29.6592,99.0,29.3799,27.7995,0.2884,29.4585,1.2986,28.1704,0.4834,28.3658,0.416,28.1934,29.0914,0.5,0.346,7.0,6.59,not_spike
32.4954,4.0425,99.0,29.1328,28.0227,0.3921,27.0052,0.2051,26.6281,0.2415,26.7285,0.2143,26.8194,0.1626,26.9392,28.1369,0.72,0.26,19.0,5.806,not_spike
27.2156,0.5944,27.423,0.3944,25.0876,0.0702,24.2122,0.0413,24.0845,0.0617,23.9873,0.0459,23.9552,0.0304,23.9865,27.8207,0.92,0.255,100.0,5.593,not_spike
27.7666,0.4669,30.8574,1.8813,31.6491,2.8689,27.6474,0.3776,26.7875,0.3051,27.3233,0.3796,26.5933,0.1496,26.7669,28.6697,0.0,0.559,19.0,7.618,not_spike
30.1303,3.0098,27.886,0.7362,23.5774,0.0277,22.0017,0.0102,21.7101,0.0131,21.6643,0.0105,21.6689,0.0076,21.6748,26.6992,0.98,0.193,232.0,6.095,not_spike
99.0,28.5077,99.0,29.2734,29.1338,0.8582,27.1369,0.2242,26.8772,0.2898,26.9807,0.2627,27.1496,0.2051,27.2737,28.1631,0.6,0.383,9.0,6.28,not_spike
99.0,29.7435,30.8951,1.0971,30.2436,0.9539,27.7026,0.4383,26.8947,0.4469,27.3952,0.4893,26.3863,0.1605,26.5748,28.3805,0.99,0.248,9.0,7.623,not_spike
29.8268,1.1333,29.0687,0.4751,27.8768,0.2585,26.8464,0.1688,26.7222,0.2604,27.3562,0.362,27.0237,0.1946,27.0463,28.7819,0.01,0.308,25.0,5.629,not_spike
99.0,29.0083,28.971,0.5001,26.8483,0.1254,25.9999,0.1,26.1048,0.1861,25.9748,0.142,25.9631,0.0967,26.0693,28.5396,0.97,0.235,34.0,5.55,not_spike
99.0,29.9179,30.9808,1.0848,29.0544,0.3856,28.4025,0.3629,28.4847,0.6099,28.7118,0.6187,28.7962,0.473,28.9514,29.406,0.09,0.265,7.0,4.998,not_spike
99.0,29.3889,29.7467,0.6828,99.0,29.496,27.853,0.3421,99.0,28.3406,28.1252,0.5822,27.8458,0.335,28.3327,28.9508,0.0,0.489,22.0,6.385,not_spike
99.0,29.2953,99.0,29.8549,29.2117,0.6289,27.9808,0.3718,27.2713,0.362,27.2456,0.2989,27.3308,0.223,27.6118,28.9358,0.0,0.519,20.0,6.074,not_spike
28.5329,0.523,99.0,29.5779,27.9149,0.2885,26.2256,0.12,26.3432,0.2205,26.3151,0.1852,26.4728,0.1467,26.3605,28.5565,0.89,0.269,31.0,6.41,not_spike
29.4069,0.7751,99.0,29.9047,99.0,29.5082,29.2045,0.8694,27.7849,0.4995,27.4989,0.3509,27.7885,0.3153,28.0206,28.545,0.0,0.465,20.0,7.917,not_spike
99.0,29.0775,28.7826,0.4184,28.8231,0.5637,26.5158,0.1504,26.8405,0.3274,26.4939,0.2146,26.4992,0.1437,26.6648,28.6225,0.16,0.334,35.0,6.59,not_spike
99.0,27.706,25.1676,0.0629,22.6123,0.0095,21.5221,0.0074,21.2723,0.0102,21.2154,0.0082,21.1695,0.0057,21.1753,26.8576,0.99,0.214,403.0,5.574,not_spike
99.0,28.3248,99.0,28.9264,99.0,28.5439,25.8935,0.1444,26.1351,0.3001,26.3054,0.2932,25.9112,0.1465,26.0601,28.0105,0.0,0.609,71.0,6.95,not_spike
99.0,29.2071,99.0,29.8327,99.0,29.486,27.7301,0.2997,28.569,0.8854,29.3465,1.2271,27.7602,0.3141,28.1455,28.9742,0.0,0.433,21.0,6.96,not_spike
99.0,28.4337,28.7552,0.6394,24.9801,0.0386,24.162,0.0309,24.0154,0.0464,24.066,0.041,24.0214,0.0274,24.0495,28.0013,0.99,0.214,94.0,5.56,not_spike
99.0,29.3258,99.0,29.8556,28.2139,0.3008,27.6087,0.267,27.2566,0.3486,27.4085,0.3284,27.6273,0.271,27.7733,28.311,0.01,0.435,17.0,5.469,not_spike
99.0,29.4351,99.0,30.0545,27.2081,0.1189,26.987,0.17,27.1226,0.3167,27.0961,0.264,27.3467,0.2241,27.1887,28.9141,0.83,0.279,16.0,5.56,not_spike
99.0,28.8449,31.1707,1.9465,26.9869,0.1559,25.711,0.0893,25.358,0.1178,25.693,0.1296,25.6461,0.0842,25.4901,27.7102,0.98,0.197,49.0,5.99,not_spike
99.0,29.2069,29.6622,0.7124,99.0,29.4057,27.7689,0.3336,27.6749,0.5113,27.3133,0.3355,27.0993,0.1964,27.3393,28.8561,0.0,0.518,25.0,7.076,not_spike
28.877,0.5377,99.0,29.9253,27.1244,0.121,27.0311,0.1769,26.5925,0.2173,26.9486,0.24,27.0437,0.1795,26.8643,28.2289,0.84,0.202,17.0,5.56,not_spike
29.2536,0.5306,99.0,30.3399,99.0,29.9508,29.1935,0.6491,99.0,28.7876,27.9575,0.3686,27.6366,0.2013,27.884,29.3639,0.38,0.31,10.0,9.846,not_spike
28.0559,0.6726,27.058,0.1756,25.1428,0.0281,23.8291,0.0264,23.5126,0.0339,23.4798,0.0279,23.4492,0.0185,23.4681,27.8597,0.99,0.186,109.0,5.953,not_spike
31.8792,2.2709,29.2973,0.3808,32.0179,1.8081,26.8855,0.2383,27.3527,0.5781,26.9975,0.3873,26.4991,0.1721,26.7037,28.4117,0.77,0.168,6.0,6.96,not_spike
99.0,29.5584,33.5847,3.5089,30.9708,1.3023,28.1546,0.3615,27.3554,0.3064,28.0594,0.4605,27.7263,0.236,27.7838,28.5723,0.53,0.289,13.0,6.688,not_spike
99.0,29.1833,28.7227,0.371,99.0,30.0413,27.857,0.3382,27.1776,0.3416,26.8821,0.2197,27.7615,0.3153,27.1578,28.505,0.0,0.47,18.0,7.41,not_spike
99.0,29.1251,30.8447,1.4639,28.0373,0.2276,27.3565,0.2617,27.5287,0.4877,27.236,0.3282,27.2064,0.225,27.4905,28.801,0.0,0.524,22.0,5.397,not_spike
99.0,28.6327,99.0,29.1533,27.1103,0.151,25.9982,0.1302,25.6736,0.1705,25.8188,0.1576,25.8999,0.1159,25.8759,27.5973,0.0,0.709,57.0,5.88,not_spike
99.0,28.2635,28.2551,0.5163,25.5446,0.056,24.8012,0.069,24.4914,0.082,24.3446,0.0663,24.3216,0.0394,24.3625,27.9027,0.02,0.487,146.0,5.614,not_spike
99.0,28.7837,29.3652,0.7938,27.6198,0.2211,26.4292,0.1685,26.4423,0.2826,26.2988,0.2128,26.4474,0.1606,26.5636,27.9603,0.0,0.692,47.0,5.89,not_spike
99.0,28.7444,28.2059,0.3462,25.8703,0.0449,24.8989,0.0552,24.7574,0.0759,24.7923,0.073,24.7763,0.0432,24.8213,28.2544,0.98,0.21,62.0,5.631,not_spike
99.0,29.5533,99.0,30.0633,29.4282,0.5212,28.8071,0.565,28.7528,0.9211,27.2761,0.2427,29.0021,0.6634,27.5892,28.779,0.0,0.444,11.0,5.708,not_spike
99.0,29.6774,99.0,30.2334,99.0,30.1853,28.437,0.4179,28.503,0.6323,28.5799,0.6162,29.3464,0.7113,29.1253,29.2578,0.01,0.358,6.0,6.383,not_spike
99.0,29.627,99.0,30.1367,99.0,30.0811,27.8099,0.2906,28.8386,0.8577,28.4862,0.6383,29.0315,0.6422,28.2079,29.0925,0.71,0.344,8.0,6.83,not_spike
32.0849,2.9175,30.4934,0.9783,27.9821,0.1613,26.7891,0.1627,27.2252,0.3759,26.9271,0.2509,26.9945,0.1794,26.9806,28.7678,0.71,0.26,24.0,6.14,not_spike
99.0,29.4487,99.0,29.9344,29.0065,0.333,27.309,0.2874,26.6946,0.3071,27.129,0.3541,27.3039,0.2802,27.1245,27.9085,0.34,0.268,21.0,6.219,not_spike
99.0,29.3159,31.215,1.6823,28.2177,0.1923,26.7367,0.1989,27.1597,0.4507,26.7229,0.275,26.6004,0.169,26.8006,28.5345,0.11,0.416,26.0,6.04,not_spike
28.8104,0.5064,99.0,29.9249,27.8267,0.1261,27.1173,0.2642,27.2741,0.4853,26.6614,0.265,26.9641,0.2268,27.0127,28.0574,0.31,0.365,20.0,5.482,not_spike
27.8244,0.5483,99.0,28.7775,25.6881,0.063,24.9103,0.0746,24.7773,0.1117,24.436,0.0711,24.3557,0.0429,24.4003,27.8429,0.02,0.351,140.0,5.69,not_spike
99.0,29.6206,99.0,30.169,99.0,30.3626,28.0905,0.3142,28.6547,0.7473,27.8395,0.3568,28.3586,0.3892,28.3746,28.8644,0.08,0.366,12.0,6.96,not_spike
99.0,29.6349,32.0636,2.0006,29.3171,0.3299,27.8401,0.2559,28.0498,0.4699,28.185,0.4556,28.7113,0.4548,28.1756,29.2788,0.18,0.337,9.0,6.2,not_spike
99.0,29.5936,99.0,30.1538,99.0,30.3774,28.0726,0.3126,28.5066,0.671,28.0806,0.4276,28.042,0.2894,28.4378,29.3295,0.64,0.37,8.0,6.96,not_spike
99.0,28.2409,28.6357,0.6731,25.4969,0.0517,24.6596,0.0537,24.5554,0.0846,24.3776,0.0603,24.2075,0.035,24.2436,27.9204,0.02,0.346,133.0,5.61,not_spike
29.0858,1.0029,28.9379,0.6468,26.3253,0.0608,24.9978,0.0553,24.7505,0.0741,24.7778,0.0647,24.7801,0.0425,24.8243,28.2772,0.93,0.215,71.0,5.965,not_spike
